route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
531,0000000012024090920250612,0004196442024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012024090920250612,0004196452024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012024090920250612,0004196462024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000000012024090920250612,0004196472024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196482024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196492024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196502024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196512024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196522024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196532024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196542024090920250612,Funivia-Staz. di Valle-Trento,1,,1
531,0000001402024090920250612,0004196552024090920250612,Funivia-Staz. di Valle-Trento,1,,1
396,0000000022024090920250612,0004196562024090920250612,Cortesano,1,D553_T0338_Ritorno_sub1,1
535,0000000102024090920250612,0004196662024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196682024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196702024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196732024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196742024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196752024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196762024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196772024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004196782024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
539,0000000032024090920250612,0004196792024090920250612,S.Francesco Porta Nuova,0,D591_T0435_Andata_sub2,1
535,0000000102024090920250612,0004196812024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
406,0000000102024090920250612,0004196842024090920250612,Piazza Dante "Dogana",1,D684_T0926a_Ritorno_sub1,1
541,0000000092024090920250612,0004196852024090920250612,Gabbiolo Capolinea,0,D636_T0659_Andata_sub1,1
536,0000000092024090920250612,0004196862024090920250612,Sopramonte Piazza Oveno,0,D523_T0159a_Andata_(via_Cadine)_sub2,1
536,0000000092024090920250612,0004196872024090920250612,Piazza Dante "Pal. Regione",1,D521_T0156_Ritorno_sub2,1
536,0000000252024090920250612,0004196882024090920250612,Piazza Dante "Pal. Regione",1,D521_T0156_Ritorno_sub2,1
404,0000000022024090920250612,0004196922024090920250612,Mattarello Sud,0,D677_T0897_Andata_BASSA_sub1,1
404,0000000022024090920250612,0004197112024090920250612,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000022024090920250612,0004197522024090920250612,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000102025030620250612,0004197692025030620250612,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000022024090920250612,0004197942024090920250612,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000102024090920250612,0004198162024090920250612,Mattarello Piazza Perini,0,D675_T0895_Andata_ALTA_sub2,1
404,0000000022024090920250612,0004198172024090920250612,Piazza Dante "Dogana",1,D678_T0898_Ritorno_BASSA_sub1,1
396,0000000032024090920250612,0004198192024090920250612,Zambra "Top Center",1,D554_T0340_Ritorno_sub2,1
396,0000000022024090920250612,0004198252024090920250612,Conci "Villazzano 3",0,D149_F0311a_Andata_sub2,1
396,0000000032024090920250612,0004198262024090920250612,Verona "Palazzo Stella",0,D534_T0307_Andata_sub2,1
396,0000000032024090920250612,0004198272024090920250612,Verona "Palazzo Stella",0,D534_T0307_Andata_sub2,1
396,0000000022024090920250612,0004198282024090920250612,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000022024090920250612,0004198292024090920250612,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000022024090920250612,0004198302024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198312024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198322024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198332024090920250612,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000102024090920250612,0004198342024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198352024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198362024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198372024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198382024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198392024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198402024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198412024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004198422024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198432024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000001642024090920250612,0004198442024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198452024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198462024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198472024090920250612,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000102024090920250612,0004198482024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198492024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198502024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198512024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198522024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198532024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198542024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198552024090920250612,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
396,0000000102024090920250612,0004198562024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000102024090920250612,0004198572024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198582024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198592024090920250612,Conci "Villazzano 3",0,D144_F0301a_Andata_sub2,1
396,0000000022024090920250612,0004198602024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000022024090920250612,0004198612024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198622024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198632024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198642024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198652024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198662024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198672024090920250612,San Rocco Piazza,0,D552_T0337_Andata_sub1,1
396,0000000102024090920250612,0004198682024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198692024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198702024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198712024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198722024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198732024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198742024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198752024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000022024090920250612,0004198762024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198772024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198782024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198792024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198802024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198812024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198822024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198832024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000102024090920250612,0004198842024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
396,0000000032024090920250612,0004198852024090920250612,Conci "Villazzano 3",0,D549_T0331b_Andata_(Meano_2)_PRINCIPALE_sub1,1
402,0000000032024090920250612,0004198862024090920250612,Gardolo "Materna Paludi",1,D651_T0718_Ritorno_sub1,1
402,0000000102024090920250612,0004198872024090920250612,Gardolo "Materna Paludi",1,D650_T0716_Ritorno_sub1,1
402,0000000102024090920250612,0004198892024090920250612,Gardolo "Materna Paludi",1,D648_T0714_Ritorno_sub1,1
402,0000000022024090920250612,0004198912024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004198922024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004198932024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004198942024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004198952024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004198962024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004198972024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004198982024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004198992024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199002024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199012024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199022024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199032024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199042024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199052024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199062024090920250612,Gardolo "Materna Paludi",1,D648_T0714_Ritorno_sub1,1
402,0000000022024090920250612,0004199152024090920250612,Gardolo "Materna Paludi",1,D648_T0714_Ritorno_sub1,1
402,0000000022024090920250612,0004199162024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199182024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199192024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199212024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199222024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199232024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199242024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199252024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199262024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199272024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199282024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199292024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199302024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199312024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199322024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000102024090920250612,0004199332024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
402,0000000022024090920250612,0004199422024090920250612,Canova Paludi,1,D638_T0704_Ritorno_PRINCIPALE_sub1,1
535,0000000102024090920250612,0004199432024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000092024090920250612,0004199442024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
535,0000000102024090920250612,0004199452024090920250612,Povo "Polo Scientifico" Est,0,D608_T0541b_Andata_sub1,1
539,0000000102024090920250612,0004199472024090920250612,Piazza Dante "Pal. Regione",1,D164_F0410_Ritorno_sub1,1
400,0000000092024090920250612,0004199492024090920250612,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
400,0000000102024090920250612,0004199502024090920250612,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102024090920250612,0004199512024090920250612,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102024090920250612,0004199522024090920250612,Piazza Dante "Dogana",1,D604_T0528c_Ritorno_sub1,1
400,0000000102024090920250612,0004199532024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000102024090920250612,0004199542024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000102024090920250612,0004199552024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000102024090920250612,0004199562024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000102024090920250612,0004199572024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
400,0000000102024090920250612,0004199582024090920250612,Piazza Dante "Dogana",1,D612_T0542a_Ritorno_sub2,1
538,0000000022024090920250612,0004199592024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199602024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199612024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199622024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199632024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199642024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199652024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092024090920250612,0004199662024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199672024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199682024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199692024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199702024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092024090920250612,0004199712024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199722024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199732024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199742024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199752024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199762024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199772024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199782024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199792024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199802024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199812024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199822024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199832024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199842024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199852024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000022024090920250612,0004199862024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092024090920250612,0004199872024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092024090920250612,0004199882024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000092024090920250612,0004199892024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252024090920250612,0004199912024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252024090920250612,0004199922024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252024090920250612,0004199932024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252024090920250612,0004199942024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
538,0000000252024090920250612,0004199952024090920250612,Piazzale Divisioni Alpine,0,D524_T0204_Circolare_sub2,1
536,0000000022024090920250612,0004199962024090920250612,Bolghera "S.Antonio",1,D521_T0156_Ritorno_sub2,1
536,0000000022024090920250612,0004199972024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004199982024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004199992024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200002024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200012024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200022024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200032024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200042024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200052024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200062024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200072024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200082024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200092024090920250612,Sopramonte Piazza Oveno,0,D131_F0143a_Andata_PRINCIPALE_sub1,1
536,0000000022024090920250612,0004200102024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200112024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200122024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200132024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200142024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200152024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200162024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200172024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200182024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200192024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200202024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200212024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200222024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200232024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200242024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200252024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200262024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200272024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200282024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200292024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200302024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200312024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200322024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200332024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200342024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200352024090920250612,Sopramonte Piazza Oveno,0,D508_T0141_Andata_PRINCIPALE_sub2,1
536,0000000102024090920250612,0004200372024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200382024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200392024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200402024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200412024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200422024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200432024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200442024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200452024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000102024090920250612,0004200462024090920250612,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
